location,metric,count
The Hill,Feb 11 2023 - Positive,1
The Hill,Feb 12 2023,1
The Hill,Feb 12 2023 - Neutral,0
The Hill,Feb 12 2023 - Negative,1
The Hill,Feb 12 2023 - Positive,0
The Hill,Feb 13 2023,1
The Hill,Feb 13 2023 - Neutral,1
The Hill,Feb 13 2023 - Negative,0
The Hill,Feb 13 2023 - Positive,0
The Hill,Feb 14 2023,1
The Hill,Feb 14 2023 - Neutral,1
The Hill,Feb 14 2023 - Negative,0
The Hill,Feb 14 2023 - Positive,0
The Hill,Feb 15 2023,0
The Hill,Feb 15 2023 - Neutral,0
The Hill,Feb 15 2023 - Negative,0
The Hill,Feb 15 2023 - Positive,0
The Hill,Feb 16 2023,1
The Hill,Feb 16 2023 - Neutral,0
The Hill,Feb 16 2023 - Negative,0
The Hill,Feb 16 2023 - Positive,1
The Hill,Feb 17 2023,0
The Hill,Feb 17 2023 - Neutral,0
The Hill,Feb 17 2023 - Negative,0
The Hill,Feb 17 2023 - Positive,0
The Hill,Feb 18 2023,4
The Hill,Feb 18 2023 - Neutral,2
The Hill,Feb 18 2023 - Negative,2
The Hill,Feb 18 2023 - Positive,0
The Hill,Feb 19 2023,1
The Hill,Feb 19 2023 - Neutral,0
The Hill,Feb 19 2023 - Negative,0
The Hill,Feb 19 2023 - Positive,1
The Hill,Feb 20 2023,4
The Hill,Feb 20 2023 - Neutral,1
The Hill,Feb 20 2023 - Negative,1
The Hill,Feb 20 2023 - Positive,2
The Hill,Feb 21 2023,1
The Hill,Feb 21 2023 - Neutral,0
The Hill,Feb 21 2023 - Negative,0
The Hill,Feb 21 2023 - Positive,1
The Hill,Feb 22 2023,4
The Hill,Feb 22 2023 - Neutral,3
The Hill,Feb 22 2023 - Negative,0
The Hill,Feb 22 2023 - Positive,1
The Hill,Feb 23 2023,1
The Hill,Feb 23 2023 - Neutral,0
The Hill,Feb 23 2023 - Negative,0
The Hill,Feb 23 2023 - Positive,1
The Hill,Feb 24 2023,2
The Hill,Feb 24 2023 - Neutral,0
The Hill,Feb 24 2023 - Negative,0
The Hill,Feb 24 2023 - Positive,2
The Hill,Feb 25 2023,1
The Hill,Feb 25 2023 - Neutral,0
The Hill,Feb 25 2023 - Negative,0
The Hill,Feb 25 2023 - Positive,1
The Hill,Feb 26 2023,3
The Hill,Feb 26 2023 - Neutral,0
The Hill,Feb 26 2023 - Negative,2
The Hill,Feb 26 2023 - Positive,0
The Hill,Feb 27 2023,2
The Hill,Feb 27 2023 - Neutral,0
The Hill,Feb 27 2023 - Negative,1
The Hill,Feb 27 2023 - Positive,1
The Hill,Feb 28 2023,3
The Hill,Feb 28 2023 - Neutral,2
The Hill,Feb 28 2023 - Negative,0
The Hill,Feb 28 2023 - Positive,1
The Hill,Mar 01 2023,3
The Hill,Mar 01 2023 - Neutral,3
The Hill,Mar 01 2023 - Negative,0
The Hill,Mar 01 2023 - Positive,0
The Hill,Mar 02 2023,2
The Hill,Mar 02 2023 - Neutral,2
The Hill,Mar 02 2023 - Negative,0
The Hill,Mar 02 2023 - Positive,0
The Hill,Mar 03 2023,1
The Hill,Mar 03 2023 - Neutral,1
The Hill,Mar 03 2023 - Negative,0
The Hill,Mar 03 2023 - Positive,0
The Hill,Mar 04 2023,3
The Hill,Mar 04 2023 - Neutral,1
The Hill,Mar 04 2023 - Negative,2
The Hill,Mar 04 2023 - Positive,0
The Hill,Mar 05 2023,1
The Hill,Mar 05 2023 - Neutral,0
The Hill,Mar 05 2023 - Negative,0
The Hill,Mar 05 2023 - Positive,1
The Hill,Mar 06 2023,10
The Hill,Mar 06 2023 - Neutral,5
The Hill,Mar 06 2023 - Negative,1
The Hill,Mar 06 2023 - Positive,4
The Hill,Mar 07 2023,2
The Hill,Mar 07 2023 - Neutral,1
The Hill,Mar 07 2023 - Negative,1
The Hill,Mar 07 2023 - Positive,0
The Hill,Mar 08 2023,1
The Hill,Mar 08 2023 - Neutral,0
The Hill,Mar 08 2023 - Negative,0
The Hill,Mar 08 2023 - Positive,1
The Hill,Mar 09 2023,2
The Hill,Mar 09 2023 - Neutral,1
The Hill,Mar 09 2023 - Negative,0
The Hill,Mar 09 2023 - Positive,1
The Hill,Mar 10 2023,1
The Hill,Mar 10 2023 - Neutral,1
The Hill,Mar 10 2023 - Negative,0
The Hill,Mar 10 2023 - Positive,0
The Hill,Mar 11 2023,6
The Hill,Mar 11 2023 - Neutral,2
The Hill,Mar 11 2023 - Negative,1
The Hill,Mar 11 2023 - Positive,2
The Hill,Mar 12 2023,5
The Hill,Mar 12 2023 - Neutral,5
The Hill,Mar 12 2023 - Negative,0
The Hill,Mar 12 2023 - Positive,0
The Hill,Mar 13 2023,1
The Hill,Mar 13 2023 - Neutral,1
The Hill,Mar 13 2023 - Negative,0
The Hill,Mar 13 2023 - Positive,0
The Hill,Mar 14 2023,3
The Hill,Mar 14 2023 - Neutral,1
The Hill,Mar 14 2023 - Negative,0
The Hill,Mar 14 2023 - Positive,2
The Hill,Mar 15 2023,0
The Hill,Mar 15 2023 - Neutral,0
The Hill,Mar 15 2023 - Negative,0
The Hill,Mar 15 2023 - Positive,0
The Hill,Mar 16 2023,4
The Hill,Mar 16 2023 - Neutral,4
The Hill,Mar 16 2023 - Negative,0
The Hill,Mar 16 2023 - Positive,0
The Hill,Mar 17 2023,0
The Hill,Mar 17 2023 - Neutral,0
The Hill,Mar 17 2023 - Negative,0
The Hill,Mar 17 2023 - Positive,0
The Hill,Mar 18 2023,3
The Hill,Mar 18 2023 - Neutral,0
The Hill,Mar 18 2023 - Negative,0
The Hill,Mar 18 2023 - Positive,3
The Hill,Mar 19 2023,1
The Hill,Mar 19 2023 - Neutral,0
The Hill,Mar 19 2023 - Negative,0
The Hill,Mar 19 2023 - Positive,1
The Hill,Mar 20 2023,3
The Hill,Mar 20 2023 - Neutral,0
The Hill,Mar 20 2023 - Negative,0
The Hill,Mar 20 2023 - Positive,3
The Hill,Mar 21 2023,0
The Hill,Mar 21 2023 - Neutral,0
The Hill,Mar 21 2023 - Negative,0
The Hill,Mar 21 2023 - Positive,0
The Hill,Mar 22 2023,1
The Hill,Mar 22 2023 - Neutral,0
The Hill,Mar 22 2023 - Negative,1
The Hill,Mar 22 2023 - Positive,0
The Hill,Mar 23 2023,1
The Hill,Mar 23 2023 - Neutral,0
The Hill,Mar 23 2023 - Negative,0
The Hill,Mar 23 2023 - Positive,1
The Hill,Mar 24 2023,1
The Hill,Mar 24 2023 - Neutral,0
The Hill,Mar 24 2023 - Negative,0
The Hill,Mar 24 2023 - Positive,1
The Hill,Mar 25 2023,1
The Hill,Mar 25 2023 - Neutral,1
The Hill,Mar 25 2023 - Negative,0
The Hill,Mar 25 2023 - Positive,0
The Hill,Mar 26 2023,0
The Hill,Mar 26 2023 - Neutral,0
The Hill,Mar 26 2023 - Negative,0
The Hill,Mar 26 2023 - Positive,0
The Hill,Mar 27 2023,2
The Hill,Mar 27 2023 - Neutral,0
The Hill,Mar 27 2023 - Negative,0
The Hill,Mar 27 2023 - Positive,2
The Hill,Mar 28 2023,0
The Hill,Mar 28 2023 - Neutral,0
The Hill,Mar 28 2023 - Negative,0
The Hill,Mar 28 2023 - Positive,0
The Hill,Mar 29 2023,0
The Hill,Mar 29 2023 - Neutral,0
The Hill,Mar 29 2023 - Negative,0
The Hill,Mar 29 2023 - Positive,0
The Hill,Mar 30 2023,0
The Hill,Mar 30 2023 - Neutral,0
The Hill,Mar 30 2023 - Negative,0
The Hill,Mar 30 2023 - Positive,0
The Hill,Mar 31 2023,1
The Hill,Mar 31 2023 - Neutral,1
The Hill,Mar 31 2023 - Negative,0
The Hill,Mar 31 2023 - Positive,0
The Ville,Total,23
The Ville,Total - Neutral,6
The Ville,Total - Negative,0
The Ville,Total - Positive,1
The Ville,Feb,19
The Ville,Feb - Neutral,3
The Ville,Feb - Negative,0
The Ville,Feb - Positive,0
The Ville,Mar,4
The Ville,Mar - Neutral,3
The Ville,Mar - Negative,0
The Ville,Mar - Positive,1
The Ville,Feb 01 - Feb 07 2023,3
The Ville,Feb 01 - Feb 07 2023 - Neutral,0
The Ville,Feb 01 - Feb 07 2023 - Negative,0
The Ville,Feb 01 - Feb 07 2023 - Positive,0
The Ville,Feb 08 - Feb 14 2023,7
The Ville,Feb 08 - Feb 14 2023 - Neutral,1
The Ville,Feb 08 - Feb 14 2023 - Negative,0
The Ville,Feb 08 - Feb 14 2023 - Positive,0
The Ville,Feb 15 - Feb 21 2023,6
The Ville,Feb 15 - Feb 21 2023 - Neutral,2
The Ville,Feb 15 - Feb 21 2023 - Negative,0
The Ville,Feb 15 - Feb 21 2023 - Positive,0
The Ville,Feb 22 - Feb 28 2023,3
The Ville,Feb 22 - Feb 28 2023 - Neutral,0
The Ville,Feb 22 - Feb 28 2023 - Negative,0
The Ville,Feb 22 - Feb 28 2023 - Positive,0
The Ville,Mar 01 - Mar 07 2023,0
The Ville,Mar 01 - Mar 07 2023 - Neutral,0
The Ville,Mar 01 - Mar 07 2023 - Negative,0
The Ville,Mar 01 - Mar 07 2023 - Positive,0
The Ville,Mar 08 - Mar 14 2023,1
The Ville,Mar 08 - Mar 14 2023 - Neutral,0
The Ville,Mar 08 - Mar 14 2023 - Negative,0
The Ville,Mar 08 - Mar 14 2023 - Positive,1
The Ville,Mar 15 - Mar 21 2023,1
The Ville,Mar 15 - Mar 21 2023 - Neutral,1
The Ville,Mar 15 - Mar 21 2023 - Negative,0
The Ville,Mar 15 - Mar 21 2023 - Positive,0
The Ville,Mar 22 - Mar 28 2023,2
The Ville,Mar 22 - Mar 28 2023 - Neutral,2
The Ville,Mar 22 - Mar 28 2023 - Negative,0
The Ville,Mar 22 - Mar 28 2023 - Positive,0
The Ville,Mar 29 - Apr 04 2023,0
The Ville,Mar 29 - Apr 04 2023 - Neutral,0
The Ville,Mar 29 - Apr 04 2023 - Negative,0
The Ville,Mar 29 - Apr 04 2023 - Positive,0
The Ville,Feb 01 2023,2
The Ville,Feb 01 2023 - Neutral,0
The Ville,Feb 01 2023 - Negative,0
The Ville,Feb 01 2023 - Positive,0
The Ville,Feb 02 2023,0
The Ville,Feb 02 2023 - Neutral,0
The Ville,Feb 02 2023 - Negative,0
The Ville,Feb 02 2023 - Positive,0
The Ville,Feb 03 2023,0
The Ville,Feb 03 2023 - Neutral,0
The Ville,Feb 03 2023 - Negative,0
The Ville,Feb 03 2023 - Positive,0
The Ville,Feb 04 2023,0
The Ville,Feb 04 2023 - Neutral,0
The Ville,Feb 04 2023 - Negative,0
The Ville,Feb 04 2023 - Positive,0
The Ville,Feb 05 2023,0
The Ville,Feb 05 2023 - Neutral,0
The Ville,Feb 05 2023 - Negative,0
The Ville,Feb 05 2023 - Positive,0
The Ville,Feb 06 2023,0
The Ville,Feb 06 2023 - Neutral,0
The Ville,Feb 06 2023 - Negative,0
The Ville,Feb 06 2023 - Positive,0
The Ville,Feb 07 2023,1
The Ville,Feb 07 2023 - Neutral,0
The Ville,Feb 07 2023 - Negative,0
The Ville,Feb 07 2023 - Positive,0
The Ville,Feb 08 2023,0
The Ville,Feb 08 2023 - Neutral,0
The Ville,Feb 08 2023 - Negative,0
The Ville,Feb 08 2023 - Positive,0
The Ville,Feb 09 2023,2
The Ville,Feb 09 2023 - Neutral,0
The Ville,Feb 09 2023 - Negative,0
The Ville,Feb 09 2023 - Positive,0
The Ville,Feb 10 2023,0
The Ville,Feb 10 2023 - Neutral,0
The Ville,Feb 10 2023 - Negative,0
The Ville,Feb 10 2023 - Positive,0
The Ville,Feb 11 2023,0
The Ville,Feb 11 2023 - Neutral,0
The Ville,Feb 11 2023 - Negative,0
The Ville,Feb 11 2023 - Positive,0
The Ville,Feb 12 2023,1
The Ville,Feb 12 2023 - Neutral,1
The Ville,Feb 12 2023 - Negative,0
The Ville,Feb 12 2023 - Positive,0
The Ville,Feb 13 2023,4
The Ville,Feb 13 2023 - Neutral,0
The Ville,Feb 13 2023 - Negative,0
The Ville,Feb 13 2023 - Positive,0
The Ville,Feb 14 2023,0
The Ville,Feb 14 2023 - Neutral,0
The Ville,Feb 14 2023 - Negative,0
The Ville,Feb 14 2023 - Positive,0
The Ville,Feb 15 2023,4
The Ville,Feb 15 2023 - Neutral,2
The Ville,Feb 15 2023 - Negative,0
The Ville,Feb 15 2023 - Positive,0
The Ville,Feb 16 2023,0
The Ville,Feb 16 2023 - Neutral,0
The Ville,Feb 16 2023 - Negative,0
The Ville,Feb 16 2023 - Positive,0
The Ville,Feb 17 2023,1
The Ville,Feb 17 2023 - Neutral,0
The Ville,Feb 17 2023 - Negative,0
The Ville,Feb 17 2023 - Positive,0
The Ville,Feb 18 2023,0
The Ville,Feb 18 2023 - Neutral,0
The Ville,Feb 18 2023 - Negative,0
The Ville,Feb 18 2023 - Positive,0
The Ville,Feb 19 2023,0
The Ville,Feb 19 2023 - Neutral,0
The Ville,Feb 19 2023 - Negative,0
The Ville,Feb 19 2023 - Positive,0
The Ville,Feb 20 2023,0
The Ville,Feb 20 2023 - Neutral,0
The Ville,Feb 20 2023 - Negative,0
The Ville,Feb 20 2023 - Positive,0
The Ville,Feb 21 2023,1
The Ville,Feb 21 2023 - Neutral,0
The Ville,Feb 21 2023 - Negative,0
The Ville,Feb 21 2023 - Positive,0
The Ville,Feb 22 2023,0
The Ville,Feb 22 2023 - Neutral,0
The Ville,Feb 22 2023 - Negative,0
The Ville,Feb 22 2023 - Positive,0
The Ville,Feb 23 2023,0
The Ville,Feb 23 2023 - Neutral,0
The Ville,Feb 23 2023 - Negative,0
The Ville,Feb 23 2023 - Positive,0
The Ville,Feb 24 2023,0
The Ville,Feb 24 2023 - Neutral,0
The Ville,Feb 24 2023 - Negative,0
The Ville,Feb 24 2023 - Positive,0
The Ville,Feb 25 2023,0
The Ville,Feb 25 2023 - Neutral,0
The Ville,Feb 25 2023 - Negative,0
The Ville,Feb 25 2023 - Positive,0
The Ville,Feb 26 2023,1
The Ville,Feb 26 2023 - Neutral,0
The Ville,Feb 26 2023 - Negative,0
The Ville,Feb 26 2023 - Positive,0
The Ville,Feb 27 2023,2
The Ville,Feb 27 2023 - Neutral,0
The Ville,Feb 27 2023 - Negative,0
The Ville,Feb 27 2023 - Positive,0
The Ville,Feb 28 2023,0
The Ville,Feb 28 2023 - Neutral,0
The Ville,Feb 28 2023 - Negative,0
The Ville,Feb 28 2023 - Positive,0
The Ville,Mar 01 2023,0
The Ville,Mar 01 2023 - Neutral,0
The Ville,Mar 01 2023 - Negative,0
The Ville,Mar 01 2023 - Positive,0
The Ville,Mar 02 2023,0
The Ville,Mar 02 2023 - Neutral,0
The Ville,Mar 02 2023 - Negative,0
The Ville,Mar 02 2023 - Positive,0
The Ville,Mar 03 2023,0
The Ville,Mar 03 2023 - Neutral,0
The Ville,Mar 03 2023 - Negative,0
The Ville,Mar 03 2023 - Positive,0
The Ville,Mar 04 2023,0
The Ville,Mar 04 2023 - Neutral,0
The Ville,Mar 04 2023 - Negative,0
The Ville,Mar 04 2023 - Positive,0
The Ville,Mar 05 2023,0
The Ville,Mar 05 2023 - Neutral,0
The Ville,Mar 05 2023 - Negative,0
The Ville,Mar 05 2023 - Positive,0
The Ville,Mar 06 2023,0
The Ville,Mar 06 2023 - Neutral,0
The Ville,Mar 06 2023 - Negative,0
The Ville,Mar 06 2023 - Positive,0
The Ville,Mar 07 2023,0
The Ville,Mar 07 2023 - Neutral,0
The Ville,Mar 07 2023 - Negative,0
The Ville,Mar 07 2023 - Positive,0
The Ville,Mar 08 2023,0
The Ville,Mar 08 2023 - Neutral,0
The Ville,Mar 08 2023 - Negative,0
The Ville,Mar 08 2023 - Positive,0
The Ville,Mar 09 2023,1
The Ville,Mar 09 2023 - Neutral,0
The Ville,Mar 09 2023 - Negative,0
The Ville,Mar 09 2023 - Positive,1
The Ville,Mar 10 2023,0
The Ville,Mar 10 2023 - Neutral,0
The Ville,Mar 10 2023 - Negative,0
The Ville,Mar 10 2023 - Positive,0
The Ville,Mar 11 2023,0
The Ville,Mar 11 2023 - Neutral,0
The Ville,Mar 11 2023 - Negative,0
The Ville,Mar 11 2023 - Positive,0
The Ville,Mar 12 2023,0
The Ville,Mar 12 2023 - Neutral,0
The Ville,Mar 12 2023 - Negative,0
The Ville,Mar 12 2023 - Positive,0
The Ville,Mar 13 2023,0
The Ville,Mar 13 2023 - Neutral,0
The Ville,Mar 13 2023 - Negative,0
The Ville,Mar 13 2023 - Positive,0
The Ville,Mar 14 2023,0
The Ville,Mar 14 2023 - Neutral,0
The Ville,Mar 14 2023 - Negative,0
The Ville,Mar 14 2023 - Positive,0
The Ville,Mar 15 2023,0
The Ville,Mar 15 2023 - Neutral,0
The Ville,Mar 15 2023 - Negative,0
The Ville,Mar 15 2023 - Positive,0
The Ville,Mar 16 2023,1
The Ville,Mar 16 2023 - Neutral,1
The Ville,Mar 16 2023 - Negative,0
The Ville,Mar 16 2023 - Positive,0
The Ville,Mar 17 2023,0
The Ville,Mar 17 2023 - Neutral,0
The Ville,Mar 17 2023 - Negative,0
The Ville,Mar 17 2023 - Positive,0
The Ville,Mar 18 2023,0
The Ville,Mar 18 2023 - Neutral,0
The Ville,Mar 18 2023 - Negative,0
The Ville,Mar 18 2023 - Positive,0
The Ville,Mar 19 2023,0
The Ville,Mar 19 2023 - Neutral,0
The Ville,Mar 19 2023 - Negative,0
The Ville,Mar 19 2023 - Positive,0
The Ville,Mar 20 2023,0
The Ville,Mar 20 2023 - Neutral,0
The Ville,Mar 20 2023 - Negative,0
The Ville,Mar 20 2023 - Positive,0
The Ville,Mar 21 2023,0
The Ville,Mar 21 2023 - Neutral,0
The Ville,Mar 21 2023 - Negative,0
The Ville,Mar 21 2023 - Positive,0
The Ville,Mar 22 2023,0
The Ville,Mar 22 2023 - Neutral,0
The Ville,Mar 22 2023 - Negative,0
The Ville,Mar 22 2023 - Positive,0
The Ville,Mar 23 2023,0
The Ville,Mar 23 2023 - Neutral,0
The Ville,Mar 23 2023 - Negative,0
The Ville,Mar 23 2023 - Positive,0
The Ville,Mar 24 2023,1
The Ville,Mar 24 2023 - Neutral,1
The Ville,Mar 24 2023 - Negative,0
The Ville,Mar 24 2023 - Positive,0
The Ville,Mar 25 2023,1
The Ville,Mar 25 2023 - Neutral,1
The Ville,Mar 25 2023 - Negative,0
The Ville,Mar 25 2023 - Positive,0
The Ville,Mar 26 2023,0
The Ville,Mar 26 2023 - Neutral,0
The Ville,Mar 26 2023 - Negative,0
The Ville,Mar 26 2023 - Positive,0
The Ville,Mar 27 2023,0
The Ville,Mar 27 2023 - Neutral,0
The Ville,Mar 27 2023 - Negative,0
The Ville,Mar 27 2023 - Positive,0
The Ville,Mar 28 2023,0
The Ville,Mar 28 2023 - Neutral,0
The Ville,Mar 28 2023 - Negative,0
The Ville,Mar 28 2023 - Positive,0
The Ville,Mar 29 2023,0
The Ville,Mar 29 2023 - Neutral,0
The Ville,Mar 29 2023 - Negative,0
The Ville,Mar 29 2023 - Positive,0
The Ville,Mar 30 2023,0
The Ville,Mar 30 2023 - Neutral,0
The Ville,Mar 30 2023 - Negative,0
The Ville,Mar 30 2023 - Positive,0
The Ville,Mar 31 2023,0
The Ville,Mar 31 2023 - Neutral,0
The Ville,Mar 31 2023 - Negative,0
The Ville,Mar 31 2023 - Positive,0
Webster Groves,Total,691
Webster Groves,Total - Neutral,286
Webster Groves,Total - Negative,153
Webster Groves,Total - Positive,201
Webster Groves,Feb,241
Webster Groves,Feb - Neutral,124
Webster Groves,Feb - Negative,49
Webster Groves,Feb - Positive,45
Webster Groves,Mar,450
Webster Groves,Mar - Neutral,162
Webster Groves,Mar - Negative,104
Webster Groves,Mar - Positive,156
Webster Groves,Feb 01 - Feb 07 2023,96
Webster Groves,Feb 01 - Feb 07 2023 - Neutral,48
Webster Groves,Feb 01 - Feb 07 2023 - Negative,21
Webster Groves,Feb 01 - Feb 07 2023 - Positive,19
Webster Groves,Feb 08 - Feb 14 2023,76
Webster Groves,Feb 08 - Feb 14 2023 - Neutral,51
Webster Groves,Feb 08 - Feb 14 2023 - Negative,16
Webster Groves,Feb 08 - Feb 14 2023 - Positive,9
Webster Groves,Feb 15 - Feb 21 2023,31
Webster Groves,Feb 15 - Feb 21 2023 - Neutral,15
Webster Groves,Feb 15 - Feb 21 2023 - Negative,3
Webster Groves,Feb 15 - Feb 21 2023 - Positive,6
Webster Groves,Feb 22 - Feb 28 2023,38
Webster Groves,Feb 22 - Feb 28 2023 - Neutral,10
Webster Groves,Feb 22 - Feb 28 2023 - Negative,9
Webster Groves,Feb 22 - Feb 28 2023 - Positive,11
Webster Groves,Mar 01 - Mar 07 2023,333
Webster Groves,Mar 01 - Mar 07 2023 - Neutral,106
Webster Groves,Mar 01 - Mar 07 2023 - Negative,87
Webster Groves,Mar 01 - Mar 07 2023 - Positive,117
Webster Groves,Mar 08 - Mar 14 2023,31
Webster Groves,Mar 08 - Mar 14 2023 - Neutral,19
Webster Groves,Mar 08 - Mar 14 2023 - Negative,3
Webster Groves,Mar 08 - Mar 14 2023 - Positive,8
Webster Groves,Mar 15 - Mar 21 2023,30
Webster Groves,Mar 15 - Mar 21 2023 - Neutral,14
Webster Groves,Mar 15 - Mar 21 2023 - Negative,4
Webster Groves,Mar 15 - Mar 21 2023 - Positive,11
Webster Groves,Mar 22 - Mar 28 2023,33
Webster Groves,Mar 22 - Mar 28 2023 - Neutral,14
Webster Groves,Mar 22 - Mar 28 2023 - Negative,6
Webster Groves,Mar 22 - Mar 28 2023 - Positive,11
Webster Groves,Mar 29 - Apr 04 2023,23
Webster Groves,Mar 29 - Apr 04 2023 - Neutral,9
Webster Groves,Mar 29 - Apr 04 2023 - Negative,4
Webster Groves,Mar 29 - Apr 04 2023 - Positive,9
Webster Groves,Feb 01 2023,12
Webster Groves,Feb 01 2023 - Neutral,7
Webster Groves,Feb 01 2023 - Negative,0
Webster Groves,Feb 01 2023 - Positive,3
Webster Groves,Feb 02 2023,33
Webster Groves,Feb 02 2023 - Neutral,14
Webster Groves,Feb 02 2023 - Negative,15
Webster Groves,Feb 02 2023 - Positive,1
Webster Groves,Feb 03 2023,8
Webster Groves,Feb 03 2023 - Neutral,1
Webster Groves,Feb 03 2023 - Negative,2
Webster Groves,Feb 03 2023 - Positive,4
Webster Groves,Feb 04 2023,23
Webster Groves,Feb 04 2023 - Neutral,15
Webster Groves,Feb 04 2023 - Negative,3
Webster Groves,Feb 04 2023 - Positive,4
Webster Groves,Feb 05 2023,9
Webster Groves,Feb 05 2023 - Neutral,5
Webster Groves,Feb 05 2023 - Negative,0
Webster Groves,Feb 05 2023 - Positive,3
Webster Groves,Feb 06 2023,3
Webster Groves,Feb 06 2023 - Neutral,0
Webster Groves,Feb 06 2023 - Negative,0
Webster Groves,Feb 06 2023 - Positive,3
Webster Groves,Feb 07 2023,8
Webster Groves,Feb 07 2023 - Neutral,6
Webster Groves,Feb 07 2023 - Negative,1
Webster Groves,Feb 07 2023 - Positive,1
Webster Groves,Feb 08 2023,2
Webster Groves,Feb 08 2023 - Neutral,1
Webster Groves,Feb 08 2023 - Negative,0
Webster Groves,Feb 08 2023 - Positive,1
Webster Groves,Feb 09 2023,6
Webster Groves,Feb 09 2023 - Neutral,2
Webster Groves,Feb 09 2023 - Negative,1
Webster Groves,Feb 09 2023 - Positive,3
Webster Groves,Feb 10 2023,5
Webster Groves,Feb 10 2023 - Neutral,4
Webster Groves,Feb 10 2023 - Negative,1
Webster Groves,Feb 10 2023 - Positive,0
Webster Groves,Feb 11 2023,7
Webster Groves,Feb 11 2023 - Neutral,3
Webster Groves,Feb 11 2023 - Negative,4
Webster Groves,Feb 11 2023 - Positive,0
Webster Groves,Feb 12 2023,12
Webster Groves,Feb 12 2023 - Neutral,9
Webster Groves,Feb 12 2023 - Negative,1
Webster Groves,Feb 12 2023 - Positive,2
Webster Groves,Feb 13 2023,19
Webster Groves,Feb 13 2023 - Neutral,18
Webster Groves,Feb 13 2023 - Negative,0
Webster Groves,Feb 13 2023 - Positive,1
Webster Groves,Feb 14 2023,25
Webster Groves,Feb 14 2023 - Neutral,14
Webster Groves,Feb 14 2023 - Negative,9
Webster Groves,Feb 14 2023 - Positive,2
Webster Groves,Feb 15 2023,5
Webster Groves,Feb 15 2023 - Neutral,3
Webster Groves,Feb 15 2023 - Negative,1
Webster Groves,Feb 15 2023 - Positive,1
Webster Groves,Feb 16 2023,3
Webster Groves,Feb 16 2023 - Neutral,2
Webster Groves,Feb 16 2023 - Negative,0
Webster Groves,Feb 16 2023 - Positive,1
Webster Groves,Feb 17 2023,6
Webster Groves,Feb 17 2023 - Neutral,1
Webster Groves,Feb 17 2023 - Negative,1
Webster Groves,Feb 17 2023 - Positive,3
Webster Groves,Feb 18 2023,2
Webster Groves,Feb 18 2023 - Neutral,2
Webster Groves,Feb 18 2023 - Negative,0
Webster Groves,Feb 18 2023 - Positive,0
Webster Groves,Feb 19 2023,3
Webster Groves,Feb 19 2023 - Neutral,1
Webster Groves,Feb 19 2023 - Negative,0
Webster Groves,Feb 19 2023 - Positive,1
Webster Groves,Feb 20 2023,5
Webster Groves,Feb 20 2023 - Neutral,0
Webster Groves,Feb 20 2023 - Negative,0
Webster Groves,Feb 20 2023 - Positive,0
Webster Groves,Feb 21 2023,7
Webster Groves,Feb 21 2023 - Neutral,6
Webster Groves,Feb 21 2023 - Negative,1
Webster Groves,Feb 21 2023 - Positive,0
Webster Groves,Feb 22 2023,9
Webster Groves,Feb 22 2023 - Neutral,3
Webster Groves,Feb 22 2023 - Negative,2
Webster Groves,Feb 22 2023 - Positive,1
Webster Groves,Feb 23 2023,6
Webster Groves,Feb 23 2023 - Neutral,2
Webster Groves,Feb 23 2023 - Negative,1
Webster Groves,Feb 23 2023 - Positive,2
Webster Groves,Feb 24 2023,3
Webster Groves,Feb 24 2023 - Neutral,0
Webster Groves,Feb 24 2023 - Negative,1
Webster Groves,Feb 24 2023 - Positive,0
Webster Groves,Feb 25 2023,4
Webster Groves,Feb 25 2023 - Neutral,1
Webster Groves,Feb 25 2023 - Negative,1
Webster Groves,Feb 25 2023 - Positive,2
Webster Groves,Feb 26 2023,4
Webster Groves,Feb 26 2023 - Neutral,0
Webster Groves,Feb 26 2023 - Negative,1
Webster Groves,Feb 26 2023 - Positive,2
Webster Groves,Feb 27 2023,10
Webster Groves,Feb 27 2023 - Neutral,4
Webster Groves,Feb 27 2023 - Negative,2
Webster Groves,Feb 27 2023 - Positive,3
Webster Groves,Feb 28 2023,2
Webster Groves,Feb 28 2023 - Neutral,0
Webster Groves,Feb 28 2023 - Negative,1
Webster Groves,Feb 28 2023 - Positive,1
Webster Groves,Mar 01 2023,60
Webster Groves,Mar 01 2023 - Neutral,23
Webster Groves,Mar 01 2023 - Negative,11
Webster Groves,Mar 01 2023 - Positive,24
Webster Groves,Mar 02 2023,87
Webster Groves,Mar 02 2023 - Neutral,24
Webster Groves,Mar 02 2023 - Negative,34
Webster Groves,Mar 02 2023 - Positive,23
Webster Groves,Mar 03 2023,39
Webster Groves,Mar 03 2023 - Neutral,10
Webster Groves,Mar 03 2023 - Negative,8
Webster Groves,Mar 03 2023 - Positive,15
Webster Groves,Mar 04 2023,93
Webster Groves,Mar 04 2023 - Neutral,28
Webster Groves,Mar 04 2023 - Negative,30
Webster Groves,Mar 04 2023 - Positive,32
Webster Groves,Mar 05 2023,25
Webster Groves,Mar 05 2023 - Neutral,8
Webster Groves,Mar 05 2023 - Negative,4
Webster Groves,Mar 05 2023 - Positive,13
Webster Groves,Mar 06 2023,17
Webster Groves,Mar 06 2023 - Neutral,7
Webster Groves,Mar 06 2023 - Negative,0
Webster Groves,Mar 06 2023 - Positive,5
Webster Groves,Mar 07 2023,12
Webster Groves,Mar 07 2023 - Neutral,6
